site,date,cl_mgl,so4_mgl,br_mgl,no3n_mgl,na_mgl,k_mgl,mg_mgl,ca_mgl,doc_mgl,tdn_mgl,nh4n_mgl,po4p_mgl,GPP,GPP.lower,GPP.upper,ER,ER.lower,ER.upper,K600,K600_2.5,K600_97.5,depth,spc_uScm,DO.obs,DO.sat,watertemp_C,discharge,airpres_kPa,airtemp_C,latitude,longitude,CRS,distance_upstream_m,width_march_m,ws_area_km2,slope_wbx,habitat,slope_mm
WBP,2020-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.30029977596079716,0,1.2159152400992146,0.46178691788810783,2.019165837012106,0,2.294488073670856,0.774617602405836,4.098508741250714,0.6545352698999221,46.49791666666667,11.4496875,11.650267069735124,8.445416666666667,3.3857304314826355,100.7617522092649,5.8453125,35.994973,-79.033925,WGS84,6120,15.6,61.38241308,0.021,pool,0.00219911495598649
UNHC,2020-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6787013075769495,0.24785927163167815,1.1207050298068797,2.3304479708276693,3.500819650625959,1.1188072367430397,7.9809899526849986,4.118916715986419,11.776862059388531,0.4964688821270451,NA,10.753125,11.617236749108233,8.5625,3.9846569436917925,100.7617522092649,5.8453125,35.9925,-79.046,WGS84,8450,13.8,58.01544528,0.018,run,0.00188495565416643
NHC,2020-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5985134130751253,0.2670882164739436,0.9408615576056903,0.21263543148453634,0.7640714605383883,0,10.541804162023672,6.682242868569777,15.003630481462142,0.40303500877648774,72.42708333333333,11.9825,11.89169191412116,7.469791666666667,0.935777963249228,100.42795012593156,5.909375,35.9795,-79.0018,WGS84,0,10,81.06622487,0.022,run,0.00230383472585434
PM,2020-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3261656005717779,0,0.8627287531980522,1.4250611942424314,2.5256288302008256,0.35623032312779296,8.30216298745202,4.7549250632938636,11.83300475717495,0.4006552221343564,58.509375,11.404791666666666,11.873199329364994,7.531666666666666,1.0415611444423518,100.42795012593156,5.909375,35.987235,-79.008397,WGS84,1570,18.5,68.63434374,0.042,pool,0.00439823050281498
CBP,2020-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6180853094728692,0.20955649915230698,0.9977991801149377,2.4961144912200197,3.3858986305159755,1.5932992475819492,9.565652476428223,6.8724471512230885,12.313635780650408,0.38660110092414884,54.82604166666667,11.155625,11.884362651953985,7.49375,1.1682314505844362,100.42795012593156,5.909375,35.98549,-79.022675,WGS84,3450,18.3,66.04436851,0.037,pool,0.00387463147802864
WB,2020-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3236621535208844,0,0.758742732502544,0.8535556605437161,1.7380376650775329,0,4.830352100476686,1.8717266574474833,7.970175208631252,0.5752094674426237,57.280208333333334,11.556354166666667,11.917363393539485,7.382916666666667,1.336676006624442,100.42795012593156,5.909375,35.993014,-79.034349,WGS84,5950,10,61.64141061,0.038,run,0.00397935127800959
WBP,2020-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.40039970128106295,0,1.3252286306119736,0.6157158905174772,2.1532450308693187,0,2.427963146476987,0.8806546246164504,4.200580960104719,0.5752710371053941,51.65416666666667,11.724895833333333,11.909242361344528,7.410833333333334,1.3481302364351626,100.42795012593156,5.909375,35.994973,-79.033925,WGS84,6120,15.6,61.38241308,0.021,pool,0.00219911495598649
UNHC,2020-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5781333176432802,0.14323127878668335,1.0240354558640012,2.540699960583372,3.8308668171851306,1.2000983589867804,8.993549645309852,4.8015273060762524,13.077611724769362,0.3887723240822073,NA,11.035416666666666,11.892910386636782,7.467708333333333,1.5051205626644482,100.42795012593156,5.909375,35.9925,-79.046,WGS84,8450,13.8,58.01544528,0.018,run,0.00188495565416643
NHC,2020-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48805684220882445,0.15603492542024255,0.8446370078003868,0.13598080013694858,0.6850432838922845,0,11.830799588989766,7.537667240646865,16.800358404811295,0.38495381932127515,84.61458333333333,12.0453125,11.960163734644333,7.371041666666667,0.6372514936183935,100.7511272092649,6.631770833333333,35.9795,-79.0018,WGS84,0,10,81.06622487,0.022,run,0.00230383472585434
PM,2020-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3063960732780629,0,0.842942145219575,1.6676393451426235,2.8049861690930924,0.5694132105183902,8.725081350875193,5.064510917868411,12.407024508267945,0.3727824904410236,67.65625,11.405,11.968611403157542,7.340416666666667,0.6689156588304463,100.7511272092649,6.631770833333333,35.987235,-79.008397,WGS84,1570,18.5,68.63434374,0.042,pool,0.00439823050281498
CBP,2020-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5706246135399746,0.15978139419623186,0.9494537459067096,2.826752254181561,3.7744727114700756,1.8534049238031038,9.658017040450613,6.870034310853359,12.475542782612505,0.3477507433600654,63.66354166666667,11.210885416666667,11.978666400976214,7.305,0.7068319840525223,100.7511272092649,6.631770833333333,35.98549,-79.022675,WGS84,3450,18.3,66.04436851,0.037,pool,0.00387463147802864
WB,2020-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.352507674223847,0,0.7873322911538484,1.035571419918829,1.9430067163119584,0.08817874118235494,4.784454405586448,1.8871209115300571,7.894751158687942,0.5383972459690837,67.27708333333334,11.561666666666667,11.941526846292708,7.43125,0.7572526292946445,100.7511272092649,6.631770833333333,35.993014,-79.034349,WGS84,5950,10,61.64141061,0.038,run,0.00397935127800959
WBP,2020-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5004996266013286,0,1.4345420211247326,0.7696448631468464,2.287324224726531,0,2.5614382192831187,0.9866916468270646,4.302653178958725,0.5368595474178048,60.415625,11.7009375,11.93671179490067,7.447708333333333,0.7606812331711089,100.7511272092649,6.631770833333333,35.994973,-79.033925,WGS84,6120,15.6,61.38241308,0.021,pool,0.00219911495598649
UNHC,2020-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.477565327709611,0.038603285941688575,0.9273658819211228,2.7509519503390747,4.160913983744302,1.2813894812305207,10.006109337934706,5.484137896166085,14.378361390150193,0.3395878643177655,NA,11.0090625,11.908141451430005,7.547291666666666,0.8076732745367668,100.7511272092649,6.631770833333333,35.9925,-79.046,WGS84,8450,13.8,58.01544528,0.018,run,0.00188495565416643
NHC,2020-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46386409648525423,0.09581940051435076,0.8209709972641963,0.0014980161093402812,0.5567630138143088,0,9.671591836924758,5.518755445945104,13.75122826005303,0.3754361565858422,92.55235745614036,12.4178125,12.281210796450063,6.482291666666667,0.5240874237704579,101.17732512593156,4.413020833333333,35.9795,-79.0018,WGS84,0,10,81.06622487,0.022,run,0.00230383472585434
PM,2020-01-29,8.83,8.31,0.015,0.3203,5.74,NA,2.97,9.08,3.979,0.416,0.14465,0.011404,0.3720524544493686,0,0.9015831215004702,1.506220086171273,2.60197198017182,0.4190693073145682,8.477205623806299,4.824431586086575,12.24806453266418,0.3585947602375743,69.35444078947368,11.705416666666666,12.27749329414569,6.549133771929825,0.5358378626411205,101.17732512593156,4.413020833333333,35.987235,-79.008397,WGS84,1570,18.5,68.63434374,0.042,pool,0.00439823050281498
CBP,2020-01-29,8.83,8.36,0.08,0.2955,5.68,NA,2.99,9.22,3.801,0.4099,0.005,0.005,0.594504206122112,0.20764507784874414,0.9769112218379147,1.4849039501801626,2.263281920563154,0.6994212123294732,7.165180549220873,4.790566196267668,9.461915090680405,0.32850698697169356,65.22083333333333,11.462708333333333,12.25411803630739,6.565625,0.5499084518620414,101.17732512593156,4.413020833333333,35.98549,-79.022675,WGS84,3450,18.3,66.04436851,0.037,pool,0.00387463147802864
WB,2020-01-29,8.44,8.35,0.07,0.3164,5.56,NA,3.02,9.37,3.741,0.4241,0.005,0.005,0.5015884760715854,0.07879549002356961,0.9047449773390408,0.2992858407132039,1.0138060415138133,0,3.8412950004047417,1.512502192729507,6.365086654003509,0.5191151461857428,68.33020833333333,12.03140625,12.239881378675456,6.612291666666667,0.5686193417834786,101.17732512593156,4.413020833333333,35.993014,-79.034349,WGS84,5950,10,61.64141061,0.038,run,0.00397935127800959
WBP,2020-01-29,8.52,8.39,0.015,0.3195,5.55,NA,3.03,9.62,3.666,0.4342,0.005,0.005,0.5160259437704734,0,1.469840661857848,0.7453664615994751,2.306628974418247,0,2.5787526568982266,0.9891052738505242,4.320613304826375,0.5167698283409268,61.31346153846154,11.914222756410256,12.30334386588678,6.4165544871794875,0.5698916822981364,101.17732512593156,4.413020833333333,35.994973,-79.033925,WGS84,6120,15.6,61.38241308,0.021,pool,0.00219911495598649
UNHC,2020-01-29,8.84040874,8.26972046,0.07259141,0.33684576,5.40002528,0.8260072,2.634809,2.36669896,3.872,0.4784,0.005,0.005,0.47602412736109656,0.05268536829837906,0.8975840993714392,2.0287784968908733,3.14797509645561,0.9535545198744104,8.12106953189039,4.483469484594165,11.997659771752739,0.31497015032384684,NA,11.347708333333333,12.200741606361518,6.745833333333334,0.5873302317049159,101.17732512593156,4.413020833333333,35.9925,-79.046,WGS84,8450,13.8,58.01544528,0.018,run,0.00188495565416643
MC751,2020-01-29,14.04,14.28,0.13,0.1504,9.81,NA,5.77,15.12,3.474,0.2757,0.0136505,0.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.0087,-78.9683,WGS84,NA,4,3.574165825,0.01,pool,NA
NHC,2020-01-30,8.72250504,7.80768964,0.05590166,0.26731168,5.45455736,0.7923814,2.410884,7.0742246,3.814,0.3827,0.005,0.005,0.7040804154230361,0.3197212979688084,1.0894052940775223,0.10239242787498014,0.6880914130500585,0,10.600895158569513,6.562954547938619,14.728506135014614,0.3688111681038115,91.29887218045113,12.4378125,12.236643174559294,6.769166666666667,0.45568608399541627,101.5376897092649,5.078645833333333,35.9795,-79.0018,WGS84,0,10,81.06622487,0.022,run,0.00230383472585434
PM,2020-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4377088356206743,0,0.9602240977813653,1.3448008271999226,2.398957791250547,0.2687254041107462,8.229329896737402,4.584352254304741,12.089104557060418,0.3499493093578764,67.93410087719298,11.822708333333333,12.026981809120256,7.5027412280701755,0.4659867784910222,101.5376897092649,5.078645833333333,35.987235,-79.008397,WGS84,1570,18.5,68.63434374,0.042,pool,0.00439823050281498
CBP,2020-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4142550345913111,0.036457763319683235,0.8088471345600565,1.1521125485504609,1.8920020815623892,0.4241676551329184,7.4426678428461415,4.675336593012505,10.273992862935062,0.3182608756713088,67.56666666666666,11.828333333333333,12.250683065130316,6.7214583333333335,0.4783213680781172,101.5376897092649,5.078645833333333,35.98549,-79.022675,WGS84,3450,18.3,66.04436851,0.037,pool,0.00387463147802864
WB,2020-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.21821744403101412,-0,0.5421222418015741,0,4.901359691063485,1.8803728844227348,7.978086133905017,0.5099616537084072,70.75,12.1521875,12.213182329959073,6.840833333333333,0.49472374784819034,101.5376897092649,5.078645833333333,35.993014,-79.034349,WGS84,5950,10,61.64141061,0.038,run,0.00397935127800959
WBP,2020-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.531552260939618,0,1.5051393025909634,0.7210880600521037,2.325933724109963,0,2.596067094513335,0.9915189008739838,4.338573430694024,0.50732050436131,64.33237179487179,12.158277243589744,12.212108910823789,6.85448717948718,0.4958391096725553,101.5376897092649,5.078645833333333,35.994973,-79.033925,WGS84,6120,15.6,61.38241308,0.021,pool,0.00219911495598649
UNHC,2020-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6090461470015784,0.12429825344973666,1.0802708012827897,2.1077078608503017,3.384342207793996,0.9185756341633682,8.027374714979567,3.8755625110621787,11.98199670192311,0.3047693370996945,NA,11.345416666666667,12.158265862763614,7.029166666666667,0.5111261276182635,101.5376897092649,5.078645833333333,35.9925,-79.046,WGS84,8450,13.8,58.01544528,0.018,run,0.00188495565416643
NHC,2020-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6271156448063303,0.27557970876328,1.0060080116198329,0.09176184762293466,0.6155761551713318,0,12.128575376836391,7.4266774060204135,17.04671122213051,0.36602688247872295,89.49436090225564,12.721770833333334,12.604243033912692,5.639375,0.4297449782148133,101.65435637593156,2.5458333333333334,35.9795,-79.0018,WGS84,0,10,81.06622487,0.022,run,0.00230383472585434
PM,2020-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.50336521679198,0,1.0188650740622605,1.183381568228572,2.1959436023292747,0.11838150090692418,7.981454169668508,4.344272922522905,11.930144581456654,0.3475212038419547,65.925,12.151458333333334,12.592225625396773,5.676041666666666,0.44965813769565444,101.65435637593156,2.5458333333333334,35.987235,-79.008397,WGS84,1570,18.5,68.63434374,0.042,pool,0.00439823050281498
CBP,2020-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.40059963845825886,0.022028829606036783,0.7856436751209324,1.381238777339412,2.145919091788086,0.6178723535962727,9.75473274213294,6.905106867338478,12.633766599791127,0.31690142794941845,68.57708333333333,12.078020833333333,12.572974150273147,5.737291666666667,0.47350319490838133,101.65435637593156,2.5458333333333334,35.98549,-79.022675,WGS84,3450,18.3,66.04436851,0.037,pool,0.00387463147802864
WB,2020-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.43109633023130645,0.18680494079911744,0.9902007134560807,0,5.187617574125179,2.2340569769615897,8.576646829175248,0.5101734188893722,74.25416666666666,12.397604166666667,12.531278889708386,5.866875,0.5052120475848799,101.65435637593156,2.5458333333333334,35.993014,-79.034349,WGS84,5950,10,61.64141061,0.038,run,0.00397935127800959
WBP,2020-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5470785781087628,0,1.5404379433240787,0.6968096585047323,2.345238473801679,0,2.613381532128443,0.9939325278974434,4.356533556561674,0.507642298939207,67.31979166666666,12.2015625,12.51804309590149,5.9089583333333335,0.5073682495668819,101.65435637593156,2.5458333333333334,35.994973,-79.033925,WGS84,6120,15.6,61.38241308,0.021,pool,0.00219911495598649
UNHC,2020-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.591942536178589,0.14481036551104476,1.020457513934059,2.7760588740751424,4.019354534666033,1.5615918316979596,10.460755284360118,6.288326792265068,14.790898690573453,0.3066576444714234,NA,11.565520833333334,12.542503492452688,5.833541666666666,0.5369209002613785,101.65435637593156,2.5458333333333334,35.9925,-79.046,WGS84,8450,13.8,58.01544528,0.018,run,0.00188495565416643
NHC,2020-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.641611357808989,0.25199604073559545,1.0232717883724742,0.04588092381146733,0.565804202242901,0,12.660632094115353,8.015186823643997,17.472803065403163,0.4209426275785052,87.68984962406014,12.442291666666666,12.27639285391416,6.2825,1.3168976739651244,100.64034595926489,4.683854166666666,35.9795,-79.0018,WGS84,0,10,81.06622487,0.022,run,0.00230383472585434
PM,2020-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48747029311883394,0,1.0201223917430688,1.3767776918890118,2.362695457897776,0.3304153993995256,9.664606846062814,6.028669496377617,13.628225832173321,0.43398767938023075,65.55208333333333,11.995625,12.269184065295153,6.305,1.6260019564084798,100.64034595926489,4.683854166666666,35.987235,-79.008397,WGS84,1570,18.5,68.63434374,0.042,pool,0.00439823050281498
CBP,2020-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3845034374563632,0,0.7937196522036671,1.525385015425016,2.2949063424197247,0.7160656088611179,10.449515181844042,7.630253695867091,13.458513120971094,0.43885060999183767,65.784375,11.881666666666666,12.258554327428243,6.339791666666667,1.9961395685062557,100.64034595926489,4.683854166666666,35.98549,-79.022675,WGS84,3450,18.3,66.04436851,0.037,pool,0.00387463147802864
WB,2020-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22929274358143265,0,0.6827201646833018,0.6851904219573816,1.4864406803163668,0,5.974208803826556,3.1933501374836575,9.189160627942076,0.625824648545512,65.753125,12.230520833333333,12.252324586971199,6.359166666666667,2.4883438399128726,100.64034595926489,4.683854166666666,35.993014,-79.034349,WGS84,5950,10,61.64141061,0.038,run,0.00397935127800959
WBP,2020-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6177610795274833,0,1.551438739715398,0.8693547048634795,2.4498026947571603,0,3.448534572226595,1.8391223021194576,5.145439336512656,0.6283347850511501,59.130208333333336,12.2321875,12.244227441696804,6.385416666666667,2.5218137303685224,100.64034595926489,4.683854166666666,35.994973,-79.033925,WGS84,6120,15.6,61.38241308,0.021,pool,0.00219911495598649
UNHC,2020-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6725304652357827,0.21763642501062053,1.1366749709776913,3.0091332217242197,4.26543779238248,1.7786603133600436,11.228619600246574,6.963270730902444,15.431976558346086,0.46205112832252127,NA,11.434583333333334,12.18104854848549,6.590416666666667,2.9805481113194894,100.64034595926489,4.683854166666666,35.9925,-79.046,WGS84,8450,13.8,58.01544528,0.018,run,0.00188495565416643
NHC,2020-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6561070708116479,0.22841237270791098,1.0405355651251154,-0,0.5160322493144701,0,13.192688811394316,8.603696241267583,17.898894908675818,0.39928146675088927,85.88533834586467,12.336979166666667,12.106989477325152,6.664166666666667,0.8575709646273241,100.18914804259822,9.150520833333333,35.9795,-79.0018,WGS84,0,10,81.06622487,0.022,run,0.00230383472585434
PM,2020-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4715753694456879,0,1.0213797094238775,1.5701738155494516,2.529447313466277,0.5424492978921269,11.347759522457121,7.713066070232329,15.326307082889986,0.39431789220325264,55.526041666666664,11.866770833333334,12.117608183846677,6.623541666666666,0.935150739292141,100.18914804259822,9.150520833333333,35.987235,-79.008397,WGS84,1570,18.5,68.63434374,0.042,pool,0.00439823050281498
CBP,2020-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36840723645446743,0,0.8017956292864018,1.6695312535106202,2.4438935930513628,0.8142588641259632,11.144297621555143,8.355400524395703,14.28325964215106,0.3771628580481378,57.58125,11.746666666666666,12.119202441186893,6.617708333333334,1.0280488134130683,100.18914804259822,9.150520833333333,35.98549,-79.022675,WGS84,3450,18.3,66.04436851,0.037,pool,0.00387463147802864
WB,2020-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4585854871628653,0.03778606158163214,0.9343439991352971,1.1835759031156456,1.982680647176653,0.42856712322262147,6.760800033527933,4.152643298005725,9.801674426708905,0.5662016633742498,60.057291666666664,11.951041666666667,12.097210516640603,6.693333333333333,1.1515834864462164,100.18914804259822,9.150520833333333,35.993014,-79.034349,WGS84,5950,10,61.64141061,0.038,run,0.00397935127800959
WBP,2020-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6884435809462037,0,1.562439536106717,1.0418997512222268,2.554366915712641,0,4.283687612324747,2.684312076341472,5.934345116463638,0.565841032766313,54.13854166666667,12.1140625,12.093480721177071,6.706041666666667,1.1599838442124706,100.18914804259822,9.150520833333333,35.994973,-79.033925,WGS84,6120,15.6,61.38241308,0.021,pool,0.00219911495598649
UNHC,2020-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7531183942929764,0.2904624845101963,1.2528924280213238,3.242207569373297,4.511521050098926,1.9957287950221276,11.996483916133029,7.6382146695398205,16.07305442611872,0.3760467428795824,NA,11.346041666666666,12.03169750692429,6.9125,1.2751181594793646,100.18914804259822,9.150520833333333,35.9925,-79.046,WGS84,8450,13.8,58.01544528,0.018,run,0.00188495565416643
NHC,2020-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0004626110226358,0.5959042482544521,1.404695143011052,0.35979012924084686,0.880497131866957,0,11.608567493647861,7.927331193732993,15.694300529846577,0.38260460894070414,84.08082706766918,12.085833333333333,11.81582924099961,7.8725,0.6083147447267204,100.72664804259823,14.473958333333334,35.9795,-79.0018,WGS84,0,10,81.06622487,0.022,run,0.00230383472585434
PM,2020-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6034975762761461,0.08083716432764093,1.1543446961108248,1.4054144530569856,2.426670600318749,0.4585835523692135,8.431454261943246,4.878466205016904,12.135926499878924,0.3681304772577473,62.526041666666664,11.569895833333334,11.83368048672777,7.804166666666666,0.6231949784803836,100.72664804259823,14.473958333333334,35.987235,-79.008397,WGS84,1570,18.5,68.63434374,0.042,pool,0.00439823050281498
